schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract,normalized_path_progress
204,discovery__discovery_18__tr__tau_y_300,discovery,discovery_18,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,254,1267,0.0786739809954731,0.09986234430721178,12.669999999999774,12.669999999999774,4.923355821967219,0.0948996084150328,0.011178663787401571,0.019321873,true,true,true,true,0.9852885383550823
200,holdout__holdout_09__teb__tau_x_300,holdout,holdout_09,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,387,1933,0.01954530109109496,0.09731857518490691,19.330000000000222,19.330000000000222,7.356370580291326,0.12770726146216194,0.014209715558139529,0.036550634,true,true,true,true,1.0
203,discovery__discovery_19__teb__delay_200,discovery,discovery_19,teb,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,283,1411,0.07804692429835366,0.08478977453054422,14.109999999999744,14.109999999999744,5.039134850145701,0.11186030053837231,0.011837569996466435,0.051200841,true,true,true,true,0.9983135863795278
205,holdout__holdout_10__teb__tau_w_300,holdout,holdout_10,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,301,1505,0.023751700113202066,0.09741782358600556,15.049999999999724,15.049999999999724,5.760576111442359,0.11789151421838799,0.015034995421926906,0.088473533,true,true,true,true,0.9961182446139092
202,discovery__discovery_20__tr__e0,discovery,discovery_20,tr,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.474285619243002,0.6561384251341404,30.00000000000189,30.00000000000189,0.5738305391733323,0.47093888334053585,0.006849047031666668,0.026246524,true,true,true,true,0.07181594552402612
208,discovery__discovery_04__teb__tau_y_150,discovery,discovery_04,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,262,1309,0.07710070832570579,0.09925626239016563,13.089999999999765,13.089999999999765,5.685843074775281,0.16467697435076056,0.015128001538167948,0.033398167,true,true,true,true,0.987590322117406
207,holdout__holdout_18__teb__tau_y_150,holdout,holdout_18,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,275,1371,0.022092742485846112,0.09628427740794913,13.709999999999752,13.709999999999752,5.842202799976659,0.2292483819924552,0.017436711505454554,0.0382039,true,true,true,true,0.9979026730156692
206,discovery__discovery_02__tr__tau_x_300,discovery,discovery_02,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.3854505532590204,0.8078466956329089,30.00000000000189,30.00000000000189,0.568811160401414,0.772199798778493,0.00774912130833333,0.057522291,true,true,true,true,0.09172920889998626
209,holdout__holdout_01__teb__tau_w_300,holdout,holdout_01,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,359,1795,0.02667276475392883,0.09940913990872677,17.950000000000006,17.950000000000006,5.544718516437368,0.19532691064535987,0.012941126752089112,0.041743613,true,true,true,true,0.995701729707735
212,discovery__discovery_18__teb__tau_y_150,discovery,discovery_18,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,240,1199,0.058954751783226025,0.09796657209688547,11.989999999999789,11.989999999999789,5.154815370673437,0.1773093399840222,0.012789848962500001,0.026404762,true,true,true,true,0.9906622891980146
210,holdout__holdout_08__tr__tau_y_500,holdout,holdout_08,tr,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.6412127103936025,0.7274409348145101,30.00000000000189,30.00000000000189,2.492601663495714,0.17825529137222731,0.008938649229999996,0.031045519,true,true,true,true,0.39857032912778445
211,holdout__holdout_13__teb__tau_y_500,holdout,holdout_13,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,footprint_collision,footprint_collision,true,0,220,1098,2.2010972097946757,0.009004466392140578,10.97999999999981,10.97999999999981,3.517259330161952,0.0,0.025997918554545453,0.054780511,true,true,true,true,0.5893761492328051
215,discovery__discovery_07__tr__delay_050,discovery,discovery_07,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,305,1521,0.07965936315161873,0.03914715519172533,15.20999999999972,15.20999999999972,6.119928697958791,0.0542153389246866,0.011661155177049186,0.026636043,true,true,true,true,0.9893528456963421
213,discovery__discovery_15__teb__tau_y_500,discovery,discovery_15,teb,tau_y_500,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,308,1536,0.058883745793985184,0.09751854393970125,15.359999999999717,15.359999999999717,5.210042623441857,0.1765339950205149,0.01465468895454545,0.034759642,true,true,true,true,0.9928012678442066
214,discovery__discovery_13__tr__tau_w_100,discovery,discovery_13,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,408,2036,0.07661179028520079,0.0998915449069378,20.360000000000383,20.360000000000383,5.8815981034719425,0.03510390870811871,0.009641934791666673,0.032573111,true,true,true,true,0.9878070256485437
216,discovery__discovery_11__teb__delay_050,discovery,discovery_11,teb,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,231,1151,0.07571524504219584,0.044269064688665614,11.509999999999799,11.509999999999799,5.195577389369445,0.13687584541022516,0.015316981549783554,0.036841748,true,true,true,true,0.9888129143277693
218,holdout__holdout_09__teb__tau_x_100,holdout,holdout_09,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,342,1706,0.0315553903483246,0.09746838137122298,17.059999999999867,17.059999999999867,7.047600664248925,0.14188432649294486,0.014601118254385963,0.027636479,true,true,true,true,0.9968866586076891
220,holdout__holdout_13__teb__tau_x_100,holdout,holdout_13,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,278,1387,0.03340938377789117,0.0986508806622351,13.869999999999749,13.869999999999749,5.939432373033663,0.109779334119871,0.02029750394964029,0.050736338,true,true,true,true,0.9946201729253977
219,holdout__holdout_19__tr__tau_w_100,holdout,holdout_19,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.360927625012047,0.825737790160148,30.00000000000189,30.00000000000189,0.8054957252206757,0.8148603255581067,0.00783291331166667,0.020495401,true,true,true,true,0.12193452277859547
221,discovery__discovery_08__tr__tau_x_300,discovery,discovery_08,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,424,2118,0.025835755753192764,0.09955554281640876,21.18000000000051,21.18000000000051,6.4209617407486945,0.09199764781895664,0.009472826865566046,0.021474993,true,true,true,true,0.9974587453477527
223,discovery__discovery_19__tr__delay_050,discovery,discovery_19,tr,delay_050,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,264,1318,0.07234408968362634,0.09931767733044335,13.179999999999763,13.179999999999763,4.898127468250797,0.049932520217613255,0.011462574609848487,0.026066817,true,true,true,true,0.9862018841041353
217,discovery__discovery_17__teb__tau_w_300,discovery,discovery_17,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,433,2161,0.049119362258224226,0.0999080681604926,21.61000000000058,21.61000000000058,5.6459661497729146,0.10410142377027289,0.016764522836027716,0.048824819,true,true,true,true,0.9917035152375787
225,discovery__discovery_10__tr__tau_w_300,discovery,discovery_10,tr,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,260,1299,0.07997498009877335,0.08423018098611287,12.989999999999768,12.989999999999768,5.275669967642155,0.0521360763276859,0.012016640200000008,0.019925128,true,true,true,true,0.9900046736473042
224,holdout__holdout_04__teb__tau_y_150,holdout,holdout_04,teb,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,244,1216,0.06450160074619904,0.0998196518713644,12.159999999999785,12.159999999999785,5.12895820026543,0.037647376193481914,0.017317229762295074,0.038702287,true,true,true,true,0.9929138800319045
226,holdout__holdout_06__tr__tau_y_150,holdout,holdout_06,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,256,1279,0.07530725164962736,0.0991636928324879,12.789999999999772,12.789999999999772,4.949379010176774,0.17817274718417125,0.011709670964843757,0.026064116,true,true,true,true,0.9858624803858302
222,discovery__discovery_04__tr__tau_x_100,discovery,discovery_04,tr,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,3.8879656712874393,0.6567406766116574,30.00000000000189,30.00000000000189,1.224481736953103,0.2987077664585629,0.00679614779333334,0.022037576,true,true,true,true,0.1928397773204508
227,discovery__discovery_18__teb__tau_x_300,discovery,discovery_18,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,253,1263,0.04199046394313284,0.09705858993164634,12.629999999999775,12.629999999999775,5.101724887582472,0.18770221138722443,0.014487116083003961,0.037872966,true,true,true,true,0.9948145972745881
228,discovery__discovery_13__tr__tau_y_150,discovery,discovery_13,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.307685284886969,0.12976127758159334,30.00000000000189,30.00000000000189,1.2022164120052579,0.19843478560905603,0.008424940264999998,0.020176225,true,true,true,true,0.195957697900777
230,discovery__discovery_10__tr__tau_y_300,discovery,discovery_10,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,272,1356,0.07834138517797169,0.09961865200943833,13.559999999999755,13.559999999999755,5.234353001903307,0.09120111990230276,0.01086250545220588,0.050968417,true,true,true,true,0.9895552733354642
229,holdout__holdout_08__tr__tau_y_150,holdout,holdout_08,tr,tau_y_150,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,2.642684483251172,0.853441978618547,30.00000000000189,30.00000000000189,2.4701208479302723,0.22061731543458815,0.007787435379999996,0.019494006,true,true,true,true,0.399963376109712
232,holdout__holdout_16__tr__tau_x_300,holdout,holdout_16,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,401,2003,0.061323348068362746,0.09943637275346448,20.03000000000033,20.03000000000033,5.917469974441293,0.08857339822859321,0.009871639561097257,0.046031559,true,true,true,true,1.0
233,discovery__discovery_18__tr__delay_200,discovery,discovery_18,tr,delay_200,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,354,1770,0.07928247511407809,0.019168248807659452,17.699999999999967,17.699999999999967,5.66824573036148,0.16588464741186457,0.011046079200564966,0.021927931,true,true,true,true,0.9851714285895642
231,holdout__holdout_19__teb__e0,holdout,holdout_19,teb,e0,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,273,1364,0.07592361783030811,0.06984227155558971,13.639999999999754,13.639999999999754,5.953723183219783,0.19975982083815771,0.018190939494505492,0.047036148,true,true,true,true,0.9879142739071987
235,holdout__holdout_06__teb__tau_y_300,holdout,holdout_06,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,272,1359,0.06234454381388328,0.09811135449393138,13.589999999999755,13.589999999999755,5.17463902489468,0.18330704063949635,0.017601553441176462,0.045797053,true,true,true,true,0.992239406238636
234,discovery__discovery_13__teb__tau_x_300,discovery,discovery_13,teb,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,341,1705,0.07553891149575478,0.06014755469136373,17.049999999999866,17.049999999999866,6.101264907642337,0.10323128423416877,0.01859366984750735,0.041448189,true,true,true,true,0.9880845680676096
238,holdout__holdout_11__tr__tau_x_300,holdout,holdout_11,tr,tau_x_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,440,2196,0.02515088102353361,0.09916378137342474,21.960000000000633,21.960000000000633,6.893860168043926,0.07423706607156359,0.009459513777272725,0.022354111,true,true,true,true,1.0
236,holdout__holdout_15__tr__delay_100,holdout,holdout_15,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,0.07306079911194355,0.6559363886538903,30.00000000000189,30.00000000000189,5.69683501355609,0.017610177349616847,0.008928519588333331,0.050916151,true,true,true,true,0.9878436902754778
240,holdout__holdout_14__tr__tau_y_300,holdout,holdout_14,tr,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,327,1634,0.07798347367730302,0.09951651567974677,16.339999999999755,16.339999999999755,5.720227742722382,0.05727071315984896,0.010220100192660548,0.025232694,true,true,true,true,0.987925291995119
237,discovery__discovery_20__teb__tau_y_300,discovery,discovery_20,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,340,1696,0.05970563614375199,0.09996976073126619,16.95999999999985,16.95999999999985,6.395430856958081,0.07492556865645607,0.021706839105882343,0.071015953,true,true,true,true,0.9927113470705624
239,holdout__holdout_11__teb__tau_y_300,holdout,holdout_11,teb,tau_y_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,312,1560,1.4680481453617555,0.7089821512583407,15.599999999999712,15.599999999999712,5.2859983105612915,0.036859037413995425,0.02564246685623003,0.043388864,true,true,true,true,0.7339240385083187
245,holdout__holdout_15__teb__tau_x_100,holdout,holdout_15,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,265,1321,0.07596693532359074,0.09170092602667836,13.209999999999763,13.209999999999763,5.60385252607917,0.15029919063490751,0.014646391479245282,0.031192544,true,true,true,true,0.9873323404241322
246,discovery__discovery_19__tr__delay_100,discovery,discovery_19,tr,delay_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,278,1388,0.07150428517857983,0.09982952454097004,13.879999999999749,13.879999999999749,4.930946346186277,0.05250965115610575,0.010578585920863314,0.018997515,true,true,true,true,0.9865264983597587
241,holdout__holdout_17__teb__tau_w_300,holdout,holdout_17,teb,tau_w_300,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,351,1752,0.04330323271969397,0.0981413661269141,17.51999999999994,17.51999999999994,5.561584176877396,0.06358880153703073,0.0167340477920228,0.041004363,true,true,true,true,0.99624600367248
243,discovery__discovery_16__teb__tau_w_100,discovery,discovery_16,teb,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,321,1604,0.02846737847867267,0.09331789895213342,16.039999999999708,16.039999999999708,5.949541858915021,0.1895912228399352,0.015061570613707147,0.028755381,true,true,true,true,0.9954685708985059
242,holdout__holdout_03__tr__tau_w_100,holdout,holdout_03,tr,tau_w_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,false,logical_timeout,duration,false,0,600,3000,4.398569046746242,0.8074148801187796,30.00000000000189,30.00000000000189,0.9935250279559875,0.5575699385137282,0.007610347444999997,0.02012117,true,true,true,true,0.10123253990644138
248,discovery__discovery_19__teb__tau_x_100,discovery,discovery_19,teb,tau_x_100,355a6b600b50409b680ffb0e06ee53d75e1a915fb3142bddfb3a3a3180f9c8d5,true,true,external_tolerance,external_tolerance,false,0,224,1118,0.06487392207370292,0.0974578475425767,11.179999999999806,11.179999999999806,4.925332610189386,0.11135534650325822,0.013801853107142855,0.03726984,true,true,true,true,0.994101389715408
